Data,Cidade, Condicao_do_Tempo_Prevista,Temperatura_Tendencia,Temperatura_Minima,Temperatura_Maxima,Vento_Velocidade_Minima,Vento_Velocidade_Maxima,Vento_Direcao,Vento_Intensidade
30/03/2025,Urucurituba - AM,Nublado com pancadas de chuva e trovoadas,Estavel,24,29,75,100,NE,Fracos
31/03/2025,Urucurituba - AM,Nublado a parcialmente nublado com pancadas de chuva isoladas,Estavel,24,31,65,100,E - NE,Fracos
01/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,55,100,NE - E,Fracos
02/03/2025,Urupa - RO,Nublado a encoberto com chuva,Estavel,23,30,65,100,NE - E,Fracos
03/03/2025,Urupa - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,31,60,100,N - NE,Fracos
07/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NE,Fracos
08/03/2025,Urupa - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,31,65,100,N - NE,Fracos
09/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,N - NE,Fracos
10/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,33,55,100,E - SE,Fracos
11/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,32,60,95,NE - E,Fracos
12/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,60,95,NE - E,Fracos
13/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,40,90,NE,Fracos
14/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,55,95,NE - E,Fracos
15/03/2025,Urupa - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,95,E,Fracos
16/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,NE,Fracos
17/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NE,Fracos
18/03/2025,Urupa - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,40,95,N,Fracos
19/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,45,95,S - E,Fracos
20/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - NE,Fracos
21/03/2025,Urupa - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,95,N,Fracos
22/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - N,Fracos
23/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,90,N,Fracos
24/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,45,100,N,Fracos
25/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,33,55,100,NW - N,Fracos
26/03/2025,Urupa - RO,Nublado a encoberto com chuva,Estavel,23,31,65,100,W - NW,Fracos
27/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
28/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
29/03/2025,Urupa - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,33,50,95,NW - N,Fracos
30/03/2025,Urupa - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NW - N,Fracos
01/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,55,100,NE - E,Fracos
02/03/2025,Vale do Anari - RO,Nublado a encoberto com chuva,Estavel,22,29,70,100,NE - E,Fracos
03/03/2025,Vale do Anari - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,22,31,60,100,NE - E,Fracos
07/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,31,55,100,NE - E,Fracos
08/03/2025,Vale do Anari - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,22,30,65,100,NE - E,Fracos
09/03/2025,Vale do Anari - RO,Nublado a encoberto com chuva,Estavel,22,29,70,100,NE - E,Fracos
10/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,E - SE,Fracos
11/03/2025,Vale do Anari - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,30,70,95,NE - E,Fracos
12/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,70,95,NE - E,Fracos
13/03/2025,Vale do Anari - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,30,60,95,SE - E,Fracos
14/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,65,95,E - SE,Fracos
15/03/2025,Vale do Anari - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,31,65,95,E - SE,Fracos
16/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,30,65,95,SE - E,Fracos
17/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,70,95,SE - E,Fracos
18/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,32,60,100,N - NW,Fracos
19/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,30,55,100,NW - NE,Fracos
20/03/2025,Vale do Anari - RO,Nublado a parcialmente nublado com pancadas de chuva e trovoadas,Estavel,22,31,60,100,NE,Fracos
21/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,33,55,100,N,Fracos
22/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,22,33,55,95,N,Fracos
23/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,31,55,100,N,Fracos
24/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,30,60,100,N,Fracos
25/03/2025,Vale do Anari - RO,Nublado a encoberto com chuva,Estavel,23,30,70,100,N - NE,Fracos
26/03/2025,Vale do Anari - RO,Nublado a encoberto com chuva,Estavel,23,29,70,100,N - NE,Fracos
27/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,60,100,N - NE,Fracos
28/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,31,60,100,N - NE,Fracos
29/03/2025,Vale do Anari - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,33,50,95,N - NE,Fracos
30/03/2025,Vale do Anari - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,60,100,NW - NE,Fracos
01/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,32,55,100,NE - E,Fracos
02/03/2025,Vale do Paraiso - RO,Nublado a encoberto com chuva,Estavel,23,30,65,100,NE - E,Fracos
03/03/2025,Vale do Paraiso - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,31,60,100,N - NE,Fracos
07/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NE,Fracos
08/03/2025,Vale do Paraiso - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,23,31,65,100,N - NE,Fracos
09/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,N - NE,Fracos
10/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,33,55,100,E - SE,Fracos
11/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,32,60,95,NE - E,Fracos
12/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,60,95,NE - E,Fracos
13/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,40,90,NE,Fracos
14/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,30,55,95,NE - E,Fracos
15/03/2025,Vale do Paraiso - RO,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,23,33,55,95,E,Fracos
16/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,32,60,95,NE,Fracos
17/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,31,60,95,NE,Fracos
18/03/2025,Vale do Paraiso - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,40,95,N,Fracos
19/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,31,45,95,S - E,Fracos
20/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - NE,Fracos
21/03/2025,Vale do Paraiso - RO,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,45,95,N,Fracos
22/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,32,45,95,NW - N,Fracos
23/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,90,N,Fracos
24/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,30,45,100,N,Fracos
25/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,33,55,100,NW - N,Fracos
26/03/2025,Vale do Paraiso - RO,Nublado a encoberto com chuva,Estavel,23,31,65,100,W - NW,Fracos
27/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
28/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,60,100,NW - N,Fracos
29/03/2025,Vale do Paraiso - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,33,50,95,NW - N,Fracos
30/03/2025,Vale do Paraiso - RO,Nublado com pancadas de chuva e trovoadas,Estavel,23,32,55,100,NW - N,Fracos
01/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,34,45,95,N - NE,Fracos
02/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,33,45,95,NW - N,Fracos
03/03/2025,Varzea Grande - MT,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,50,95,NW - N,Fracos
07/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,45,95,NW - NE,Fracos
08/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,23,33,45,95,NW - N,Fracos
09/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,34,40,95,SE - S,Fracos
10/03/2025,Varzea Grande - MT,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,50,95,SE - SW,Fracos
11/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com possibilidade de chuva em areas isoladas,Estavel,24,31,55,95,NW - N,Fracos
12/03/2025,Varzea Grande - MT,Nublado com pancadas de chuva e trovoadas isoladas,Estavel,23,33,45,95,SE - S,Fracos
13/03/2025,Varzea Grande - MT,Nublado com pancadas de chuva e trovoadas,Estavel,24,31,45,95,S,Fracos
14/03/2025,Varzea Grande - MT,Encoberto a nublado com chuva,Estavel,24,31,45,95,SE - S,Fracos
15/03/2025,Varzea Grande - MT,Claro a parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,55,95,SE - S,Fracos
16/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,25,32,55,95,SE - S,Fracos
17/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,55,95,NW - N,Fracos
18/03/2025,Varzea Grande - MT,Parcialmente nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,36,45,95,NW - N,Fracos
19/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,25,34,40,90,S - SE,Fracos
20/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,25,34,40,90,NW - N,Fracos
21/03/2025,Varzea Grande - MT,Parcialmente nublado,Estavel,25,35,40,95,N,Fracos
22/03/2025,Varzea Grande - MT,Claro a parcialmente nublado,Estavel,25,36,35,85,N,Fracos/Moderados
23/03/2025,Varzea Grande - MT,Claro a parcialmente nublado com possibilidade de chuva em areas isoladas,Estavel,25,35,40,85,N,Fracos/Moderados
24/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,25,34,40,90,N - NW,Fracos/Moderados
25/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,40,95,NW - N,Fracos
26/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,32,45,95,NW - N,Fracos
27/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,25,33,45,95,NW - N,Fracos
28/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,24,33,40,95,NW - N,Fracos
29/03/2025,Varzea Grande - MT,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,24,34,40,95,NW - N,Fracos
30/03/2025,Varzea Grande - MT,Nublado com pancadas de chuva e trovoadas,Estavel,24,32,45,95,NW - N,Fracos
01/03/2025,Vigia - PA,Nublado com chuva a tarde e a noite,Estavel,23,29,81,100,NE,Fracos
02/03/2025,Vigia - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,29,84,100,NE,Fracos
03/03/2025,Vigia - PA,Nublado com chuva a qualquer hora do dia,Estavel,23,29,79,100,NE,Fracos
07/03/2025,Vigia - PA,Nublado com chuva e trovoadas a qualquer hora do dia,Declinio,22,28,75,100,E - NE,Fracos/Moderados
08/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Elevacao,23,31,65,100,E - NE,Fracos/Fortes
09/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a qualquer hora do dia,Estavel,23,31,65,100,E - NE,Fracos/Fortes
10/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva e trovoadas a qualquer hora do dia,Estavel,23,30,65,100,E - NE,Fracos/Fortes
11/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
12/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
13/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
14/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
15/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
16/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
17/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva isoladas entre o final da tarde e o inicio da noite,Estavel,24,30,60,95,N,Fracos
18/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva a tarde e a noite,Estavel,23,30,76,100,NE,Fracos
19/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,30,77,100,NE,Fracos
20/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva a tarde e a noite,Estavel,23,29,82,100,NE,Fracos
21/03/2025,Vigia - PA,Nublado com chuva em areas isoladas a qualquer hora do dia,Estavel,23,30,79,100,NE,Fracos
22/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva a tarde,Estavel,23,30,77,100,NE,Fracos
23/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,30,74,100,NE,Fracos
24/03/2025,Vigia - PA,Parcialmente nublado a nublado com chuva em areas isoladas a tarde,Estavel,23,31,69,100,NE,Fracos
25/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e no inicio da noite,Estavel,23,32,70,95,NE,Fracos
26/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas a tarde e no inicio da noite,Estavel,23,31,70,95,NE,Fracos
27/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,95,NE,Fracos
28/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e a noite,Estavel,23,31,70,100,NE,Fracos
29/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e no inicio da noite,Estavel,23,31,70,100,NE - E,Fracos
30/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e no inicio da noite,Estavel,23,31,70,100,NE - E,Fracos
31/03/2025,Vigia - PA,Parcialmente nublado a nublado com pancadas de chuva e trovoadas a tarde e no inicio da noite,Estavel,23,31,70,100,NE - E,Fracos
01/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,29,55,100,N - NE,Fracos
02/03/2025,Vilhena - RO,Nublado a encoberto com chuva,Estavel,21,27,65,100,NE - E,Fracos/Moderados
03/03/2025,Vilhena - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,21,28,60,100,NE,Fracos/Moderados
07/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,29,55,100,NE - E,Fracos/Moderados
08/03/2025,Vilhena - RO,Nublado a encoberto com pancadas de chuva e trovoadas,Estavel,21,28,60,100,N - NE,Fracos
09/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,29,55,100,NE,Fracos
10/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,29,55,100,NE - E,Fracos
11/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,28,50,95,NE - N,Fracos
12/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,20,30,50,95,NE,Fracos/Moderados
13/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,27,45,90,NE - E,Fracos/Moderados
14/03/2025,Vilhena - RO,Nublado com chuva,Estavel,21,27,50,90,E - SE,Fracos
15/03/2025,Vilhena - RO,Parcialmente nublado com pancadas de chuva e trovoadas,Estavel,21,29,50,90,SE - E,Fracos
16/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,30,55,90,E - SE,Fracos
17/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,55,90,NE - E,Fracos
18/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,21,30,45,95,NE - N,Fracos
19/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,21,29,45,90,E,Fracos
20/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,40,95,NE,Fracos
21/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,31,40,95,N,Fracos/Moderados
22/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas isoladas,Estavel,22,30,50,90,NW - N,Fracos/Moderados
23/03/2025,Vilhena - RO,Parcialmente nublado a nublado com pancadas de chuva e trovoadas,Estavel,22,30,45,95,N - NW,Fracos/Moderados
24/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,28,40,95,NW,Fracos/Moderados
25/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,30,55,95,NW - N,Fracos
26/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,22,29,55,95,W - NW,Fracos
27/03/2025,Vilhena - RO,Nublado com pancadas de chuva e trovoadas,Estavel,21,28,55,95,NW - N,Fracos
